custom_id,brand,modelno,title,price,dimensions,shipweight
16735,Uniball,,New-uni-ball 70207PP - Refill for uni-ball Signo Gel 207 Medium Black Ink 2 Pack - SAN70207PP,10.44,,1.1
16736,S J Paper,,New-S J Paper S11320 - File Jackets with 1 1 2 Inch Expansion Letter 11 Point Manila 50 Box - SJPS11320,,,22
16737,Smead,,New-Smead 64290 - 3 Capacity Hanging File Pockets Letter Assorted Colors 4 Pack - SMD64290,41,,2
16738,Smead,,New-Smead 25940 - Two-Inch Capacity Fastener Folders Straight Tab Letter Yellow 50 Box - SMD25940,59,,11.1
16739,Scotch,,New-Scotch 90M12PK - Pop-up Magic 3 4 Tape Strip Refill Clear 75 Pad 12 Pack - MMM90M12PK,27.16,,5.6
16740,Saunders,,New-Saunders 10017 - A-Holder Aluminum Form Holder 1 2 Capacity Holds 8-1 2w x 12h Silver - SAU10017,48,,1.6
16741,Quartet,,New-Quartet WM3613 - Workstation Total Dry Erase Board 36 x 13 White Gray Frame - QRTWM3613,119,,24.2
16742,Quartet,,New-Quartet PP132 - Horizontal Format Planning System Porcelain 36 x 24 Graphite - QRTPP132,346,,41.9
16743,Quartet,,New-Quartet 52180132 - Ergonomic Handle Large Chalkboard Dry Erase Eraser Foam 9 1 4w x 2 1 4d - QRT52180132,16.83,,11.7
16744,STEELMASTER by MMF Industries,,STEELMASTER by MMF Industries 2061TBK - Posting Tub Storage Box Letter Steel 12-1 8 x 11-3 8 x 7 Black,,,6.5
16745,Quartet,,New-Quartet 51T - Tripod Easel Pad Retainer 34 High Aluminum Black - QRT51T,58,,6.6
16746,Post-It,,New-Post-it Greener Notes 660RPYW - Recycled Notes 4 x 6 Lined Canary Yellow 12 100-Sheet Pads Pack - MMM660RPYW,58.3,,6.8
16747,Pendaflex,,New-Pendaflex 59351 - 2 Expansion Pressboard Hanging Folder Legal Four-Section Blue - ESS59351,20,,14.4
16748,Pendaflex,,New-Pendaflex 59252 - 2 Expansion Pressboard Hanging Folder Letter Six-Section Blue - ESS59252,22,,15.2
16749,Oxford,,New-Oxford 58804 - Coated Paper Report Cover Tang Clip Letter 1 2 Capacity Clear White 25 Box - ESS58804,64,,4.9
16750,OKI,,New-Oki 43866102 - 43866102 Toner 11500 Page-Yield Magenta - OKI43866102,311,,3.2
16751,StarTech,PCI1S650PW,StarTech.com 1 Port PCI RS232 Powered Serial Adapter Card PCI1S650PW,36.78,8.3 x 5.6 x 1.6 inches,1
16752,Magna Visual,,New-Magna Visual PFA21 - Magnetic Letters Numbers and Symbols Magnetic Black 3 4h 120 Set - MAVPFA21,,,6.4
16753,Hon,,New-HON 10715RCC - 10700 L Workstation Return Right 3 4 Pedestal 48w x 24d x 29-1 2h Harvest - HON10715RCC,700,,324.1
16754,Hon,,New-HON 10515RNN - 10500 Series L Workstation Return 3 4 Height Right Ped 48w x 24d Mahogany - HON10515RNN,674,,324.1
16755,Hon,,New-HON 10515RMM - 10500 Series L Workstation Return Right 48w x 24d x 29-1 2h Medium Oak - HON10515RMM,1242,,324.1
16756,Expo,,New-EXPO 1752226 - Neon Dry Erase Marker Chisel Tip Assorted 5 per Pack - SAN1752226,19,,9.1
16757,Crown,,New-Crown NR0310GY - Needle Rib Wipe Scrape Mat Polypropylene 36 x 120 Gray - CWNNR0310GY,143,,44.1
16758,Cardinal,,New-Cardinal 26301 - ClearVue XtraLife Slant-D Presentation Binder 1 Capacity Black - CRD26301,16.61,,1
16759,Bankers Box,,New-Bankers Box 12602 - Metal Bases for Staxonsteel High-Stak Files Letter Size - FEL12602,,,7.8
16760,Avery,,New-Avery 68083 - Design Edge Presentation View Binder 1-1 2 Capacity Metallic Blue - AVE68083,20,,2.5
16761,Avery,,New-Avery 50010 - Recyclable Ring Binder With EZ-Turn Rings 2 Capacity Green - AVE50010,19,,2.8
16762,Avery,,New-Avery 05301 - Nonstick Heavy-Duty Round Ring View Binder 1 Capacity Light Blue - AVE05301,17.23,,1.9
16763,Advantus,,New-Advantus 75549 - Lanyards with Retractable ID Reels Clip Style 36 Long Black 12 Box - AVT75549,,,1.4
16764,Advantus,,New-Advantus 2005 - Grip-A-Strip Display Rail 36 x 1 1 2 Aluminum Finish - AVT2005,35,,2.2
16765,MUKii,,MUKii 3.5 TransImp X3 SATA to USB 3.0 HDD Encl,50.02,,2.2
16766,Brother,,Brother P-Touch TX7311 - TX Tape Cartridge for PT-8000 PT-PC PT-30 35 1 2w Black on Green,,,1.1
16767,Brother,,Brother P-Touch TX3551 - TX Tape Cartridge for PT-8000 PT-PC PT-30 35 1w White on Black,,,1.1
16768,Lagasse,,BOARDWALK 6252 Hardwound Paper Towels 8 X 350 One-ply Kraft 12 Rolls carton,36,,22.2
16769,Blue line,,Blueline A30C81 - NotePro Undated Daily Planner 11 x 8-1 2 Black,,,3.4
16770,StarTech,110VDSLEXT,StarTech.com 10 100MBPS Vdsl Ethernet Extender Kit Over UTP,284.98,3.7 x 2.8 x 0.9 inches,2
16771,Grade-A,,MATH BLASTER MASTER THE BASICS WIN 2000XPVISTA MAC 10.4 OR LATER,,,7
16772,BIC,,BIC WOELP11 - Wite-Out Exact Liner Correction Tape Pen Non-Refillable 1 5 x 236,22.26,,3.2
16773,BIC,,BIC GBLP51ASST - Brite Liner Grip Highlighter Chisel Tip Fluorescent Colors 5 Set,23.43,,8.8
16774,BIC,,BIC DECFP41ASST - Great Erase Bold Pocket Style Dry Erase Markers Fine Assorted 4 Pack,22.97,,6.4
16775,TZ Case,,Beauty Case with Movable Dividers and Deep Well Bottom Finish Black Hole,159.99,21.0 x 12.0 x 8.8 inches,19
16776,Basyx,,basyx H412PP - H410 Series Two-Drawer Locking Vertical File 15w x 22d x 26-1 16h Black,,,97
16777,Balt,,BALT 89878 - Flipper Training Table Trapezoid 51-1 4w x 24d x 29-1 2h Mahogany,,,121.2
16778,Avery,,Avery 01388 - Preprinted Legal Side Tab Dividers Exhibit R Letter White 25 Pack,,,1.2
16779,Stanley,,Stanley Bostitch SB35PHD5M - Personal Heavy-Duty Staples 5 000 Box,,,2.2
16780,Arkon,,ARKON SR197 LIGHTER SOCKET SATELLITE RADIO MOUNT,8.6,,1.3
16781,Acroprint,,Acroprint 010209000 - ES900 Digital Automatic Payroll Recorder Time Clock Black,,,14
16782,ACCO,,ACCO 42521 - PRESSTEX Grip Punchless Binder With Spring-Action Clamp 5 8 Capacity Black,,,11.4
16783,ACCO,,ACCO 36251 - Plastic Report Cover Prong Clip Letter 3 Capacity Frosted Cover Black Back,,,7
16784,3M,,3M 7274T - O-Cel-O Sponge w 3M Stayfresh Technology 4-7 10 x 3 x 3 5 4 Pack,10.85,,5
16785,3M,,3M 59221 - Nomad Carpet Matting 5000 Dual Fiber Vinyl 48 x 72 Gray,,,37.5
16786,3M,,3M 34843 - Dirt Stop Scraper Mat Polypropylene 48 x 72 Slate,,,35.3
16787,E-Stand,LD09 W,E-Stand LD09 W White Black Laptop Table,22.53,,3.6
16788,The Board Dudes,,Squeegee-Style Dry Erase Board Eraser Felt,,,5.9
16789,3M,,3M 3100Z - Permanent Adhesive White Mailing Label f Laser Printer 5-1 2 x 8-1 2 200 Pack,,,4.8
16790,Swingline,,11-Sheet Commercial Adjustable Desktop Three-Hole,,,3.6
16791,Sparco,,Heavy-duty Punch,19.61,10.9 x 5.8 x 3.0 inches,4
16792,Sparco,,File Storage Box,40.16,,27
16793,Crown,,Crown S1R046ST - Super-Soaker Diamond Mat Polypropylene 45 x 69 Slate,,,39.7
16794,Crown,,Crown ECR046CH - EcoPlus Mat 4 x 6 Charcoal,,,44.1
16795,Crown,,Crown DS0046RD - Dust-Star Microfiber Wiper Mat 48 x 72 Red,,,44.1
16796,Corel,,Corel WinZip Systems Utilities Suite Software,44.99,,3.2
16797,Corel,,Corel Paint Shop Photo Express 2010 Software,4.99,,5.6
16798,Da-Lite,,High Contrast Da-Tex Heavy Duty Deluxe Fast Fold Complete Screen - 7 6 x 13 4,,,170
16799,Comprehensive,,Comprehensive MJ-CM 3.5mm Mini Jack Chassis Mount Set of 25,,,1.6
16800,Sony,,Sony 2.3x Viewfinder Magnifier for the Sony a  alpha DSLR Digital Cameras.,,5.8 x 3.2 x 2.8 inches,2.4
16801,C-Line,,C-Line 62097 - Top-Load Polypropylene Sheet Protectors Heavy Gauge Letter 200 Box,,,11.9
16802,Channel Sources,,Channel Sources 080411 50pk Defender Pro 2010 15 In 1 Lics,507.51,8.0 x 5.0 x 0.5 inches,0.6
16803,Carl,,CARL 62300 - 300-Sheet Extra Heavy-Duty XHC-2300 Two-Hole Punch Strong Handle Grip,,,34.2
16804,Canon,9320A010,Canon Digital Rebel Kit with Case 58mm UV Filter and LP-E5 Li-ion Battery for Canon XS XSi and T1i Digital SLR Cameras,95,,4
16805,Cables Unlimited,,Cables Unlimited 120W Universal Laptop Charger with Automatic Voltage Selection 13 Interchangeable tips,,,5
16806,Built NY,,BYOTM Cubism Laptop Bag By Built NY 16.5 L x 15.6 W x .9 q,33.99,,1.3
16807,RCA,,New-RCA TH1814 4 GB MP3 PLAYER WITH FLIP-OUT USB DISPLAY - RCATH1814,39,,1
16808,Quartet,,New-Quartet SB93513Q - ShowIt Three-Panel Display System Fabric Blue Gray Black PVC Frame - QRTSB93513Q,381,,30.9
16809,Quartet,,New-Quartet P564T - Euro Frame Dry-Erase Board Porcelain Steel 48 x 36 White Aluminum Frame - QRTP564T,457,,65
16810,Quartet,,New-Quartet B247MA - Prestige Bulletin Board Graphite-Blend Cork 72 x 48 Maple Frame - QRTB247MA,303,,70.6
16811,Quartet,,New-Quartet 2964LM - 2-Door Enclosed Magnetic Directory 48 x 36 Black Gray Frame - QRT2964LM,781,,94.8
16812,Quartet,,New-Quartet 2364L - Enclosed Bulletin Board Fabric Covered Cork 48 x 36 Gray Aluminum Frame - QRT2364L,706,,79.4
16813,Sony,SDX5CL,Sony Cleaning Cartridge SDX5CL,58.89,39.0 x 25.6 x 8.7 inches,1
16814,Quality Park,,New-Quality Park 64117 - Redi-Strip Economy Disk Mailer 7 1 2 x 6 1 16 White Recycled 100 Carton - QUA64117,96.03,,15.4
16815,Quality Park,,New-Quality Park 63663 - White Kraft Velcro Antimicrobial Interoffice Envelope 10 x 13 100 Box - QUA63663,70.89,,13.2
16816,Post-It,,New-Post-it Super Sticky 2700O - Super Sticky Removable Color-Coding Label 3 4in Dia Assorted 1800 Labels Pack - MMM2700O,26,,13.8
16817,Post-It,,New-Post-it Pop-up Notes R33012AU - Pop-Up Note Refills 3 x 3 Five Ultra Colors 12 100-Sheet Pads Pack - MMMR33012AU,39.39,,2.6
16818,Post-It,,New-Post-it Flags 684AST1 - Signature Flags 20 Each of Four Assorted Messages Colors 80 Flags Pack - MMM684AST1,13.05,,0.6
16819,Post-It,,New-Post-it C50 - Notes Dispenser with Weighted Base Plastic 12 x 8 x 2 Charcoal Gray - MMMC50,41.06,,5.3
16820,Post-It,,New-Post-it 558BBDE - Self-Stick Cork Bulletin and Dry Erase Board 36 x 22 White Black Frame - MMM558BBDE,103,,10.8
16821,Pendaflex,,New-Pendaflex RCY415215SGR - Reinforced Hanging File Folders Kraft Letter Standard Green 25 Box - ESSRCY415215SGR,38,,7.2
16822,Pendaflex,,New-Pendaflex 55708 - EasyView Poly Hanging File Folders Letter Assorted Colors 25 Box - ESS55708,51,,9.8
16823,Pendaflex,,New-Pendaflex 48440 - CutLess File Folders 1 3 Cut Top Tab Letter Assorted 100 Box - ESS48440,60,,12.7
16824,Pendaflex,,New-Pendaflex 421013 - Interior File Folders 1 3 Cut Top Tab Letter Manila 100 Box - ESS421013,42,,11.9
16825,Pendaflex,,New-Pendaflex 152YEL - Two-Tone File Folder Straight Top Tab Letter Yellow Light Yellow 100 Box - ESS152YEL,,,14.9
16826,Pendaflex,,New-Pendaflex 13158 - Folders Two Fasteners Laminated Straight Cut End Tabs Manila Legal 50 Box - ESS13158,71,,13.8
16827,PaperPro,,New-PaperPro 1453 - Paper Pro StandOut Stapler 15-Sheet Capacity Green - ACI1453,27.65,,1.1
16828,Pacon,,New-Pacon 103041 - Tru-Ray Construction Paper 76 lbs. 12 x 18 Violet 50 Sheets Pack - PAC103041,13.74,,4
16829,Oxford,,New-Oxford 78511 - Recycled Paper Twin-Pocket Portfolio Red - ESS78511,31,,6.4
16830,Oxford,,New-Oxford 73153 - Card Guides Alpha 1 5 Tab Polypropylene 3 x 5 25 Set - ESS73153,18,,10.2
16831,Oxford,,New-Oxford 05827 - Laminated Index Card Guides Alpha 1 5 Tab Manila 5 x 8 25 Set - ESS05827,21,,1.1
16832,National,,New-National Brand 33995 - Teacher s Plan Book 40-Week Period 11 x 8-1 2 112 Pages - RED33995,31.42,,1.3
16833,Mohawk,,New-Mohawk 36101 - Color Copy Gloss Paper 96 Brightness 32lb 8-1 2 x 11 White 500 Sheets Ream - MOW36101,34.52,,17.6
16834,MMF,,New-MMF Industries 216070D02 - Self-Adhesive Currency Straps Green  200 in Dollar Bills 1000 Bands Box - MMF216070D02,16.95,,2.4
16835,Sony,ICDSX712D,Sony ICD-SX712D Digital Flash Voice Recorder Includes Dragon Naturally Speaking Voice to Print Software,156.98,,2
16836,MIONIX,,New-MIONIX 000MIO3200M NAOS 3200 OPTICAL GAMING MOUSE - TKNM000MIO3200M,,,2.2
16837,Safco,,New-Mesh Desktop Hanging File 3 Sections Steel 13 Case Pack 1 - 507613,95.69,,17.6
16838,Mead,,New-Mead 06622 - Spiral Bound Notebook College Rule 8-1 2 x 11 White 100 Sheets Pad - MEA06622,12.24,,1.8
16839,Mead,,New-Mead 06100 - Cambridge Black Hardbound Subject Notebook Lgl Rule 96-Sheet Pad - MEA06100,22,,3.4
16840,Mayline,,New-Mayline BTBF20LDC - Brighton Series Suspended Box File Pedestal 15w x 19d x 20h Mocha - MLNBTBF20LDC,289,,130.1
16841,Master,,New-Master 5335B - 32-Sheet Lever Action Two- to Seven-Hole Adjustable Punch Black - MAT5335B,81.12,,8.9
16842,Marks-A-Lot,,New-Marks-A-Lot 07886 - Permanent Marker Regular Chisel Tip Blue Dozen - AVE07886,27.93,,1
16843,Panasonic,,New-KXFA133 Film Roll Refill Case Pack 1 - 513849,117.14,,3.3
16844,Globe Weis,,New-Jan-Dec Accordion Open File 12 Pockets 1 3 Tab Case Pack 1 - 445664,34.01,,2.3
16845,Innovera,,New-Innovera 99750 - Presentation Paper Matte 8-1 2 x 11 50 Sheets Pack - IVR99750,27.85,,2
16846,HP,,New-HP 51644M - 51644M HP 44 Ink 1600 Page-Yield Magenta - HEW51644M,,,12
16847,House of Doolittle,,New-House of Doolittle 6655 - Framed Planner 90 day 32 x 21 1 2 Silver - HOD6655,,,13.2
16848,Hon,,New-HON P3262ZP - Metro Classic Double Pedestal Desk 60w x 30d x 29-1 2h Columbian Walnut Black - HONP3262ZP,958,,410.1
16849,Hon,,New-HON P3235RNS - Metro Classic Series Workstation Return Right 42w x 24d Mahogany Charcoal - HONP3235RNS,619,,209.4
16850,Hon,,New-HON 685LL - 600 Series Five-Drawer Lateral File 36w x19-1 4d Putty - HON685LL,1471,,544.5
16851,Hon,,New-HON 585LQ - 500 Series Five-Drawer Lateral File 36w x67h x19-1 4h Light Gray - HON585LQ,1364,,504.9
16852,Hon,,New-HON 38293RCL - 38000 Series Right Pedestal Desk 72w x 36d x 29-1 2h Harvest Putty - HON38293RCL,1245,,471.8
16853,Hon,,New-HON 1894C - 1890 Series Bookcase 4 Shelves 36w x 11-1 2d x 48-3 4h Harvest - HON1894C,282,,169.8
16854,Hon,,New-HON 105292MM - 10500 Series Bookcase Hutch 36w x 14-5 8d x 37-1 8h Medium Oak - HON105292MM,232,,227.1
16855,Hon,,New-HON 105292CC - 10500 Series Bookcase Hutch 36w x 14-5 8d x 37-1 8h Harvest - HON105292CC,451,,227.1
16856,Hammermill,,New-Hammermill 103283 - Fore MP Multipurpose Paper 96 Brightness 24lb 8-1 2 x 11 5000 Carton - HAM103283,104.87,,132.3
16857,GBC,,New-GBC Swingline 1758495 - SX16-08 Light-Duty Cross-Cut Shredder 16 Sheet Capacity - SWI1758495,325,,85.9
16858,GBC,,New-GBC 2001712 - Leather-Look Binding System Covers 11-1 4 x 8-3 4 Black 50 Sets Pack - GBC2001712,49,,5.2
16859,Expo,,New-EXPO 80653 - Low Odor Dry Erase Marker Starter Set Assorted 4 Set - SAN80653,19,,13.8
16860,Epson,,New-Epson S041069 - Matte Presentation Paper 27 lbs. Matte 13 x 19 100 Sheets Pack - EPSS041069,46,,9.6
16861,Epson,,New-Epson C11CA58201 - WorkForce 1100 Wide-Format Printer - EPSC11CA58201,197,,58
16862,Ampad,,New-Envirotec 100 Recycled File Folders 1 3 Cut Top Case Pack 2 - 443983,51,,14
16863,Mace,,New-Easy Watch Hidden Camera in PIR Motion Detection Housing - DQ2434,172,,1.1
16864,DYMO,,New-DYMO 30320 - Address Labels 1-1 8 x 3-1 2 White 520 Box - DYM30320,,,1.3
16865,Duck,,New-Duck CS60C - EZ Start Carton Sealing Tape 1.88 x 60 yards 3 Core Clear - DUCCS60C,15.04,,15.8
16866,Deflect-O,,New-deflect-o 78601 - DocuHolder for Countertop or Wall Mount Use 4-3 8w x 4-1 8d x 7-3 4h Clear - DEF78601,,,12
16867,DAX,,New-DAX N15783NT - Photo Frame Easel Back Desk Wall Wood 8-1 2 x 11 Charcoal Nickel-Tone - DAXN15783NT,23,,5.2
16868,Oxford,,New-Custom Dividers Self-Stick Tab Labels Five-Tab Case Pack 1 - 498257,109.08,,6.6
16869,Crown,,New-Crown ZC0023GY - Antistatic Comfort-King Mat Sponge 24 x 36 Gray - CWNZC0023GY,68,,11
16870,Crown,,New-Crown WCRPLPDW - Clean Step Dirt Grabber Mat 60-Sheet Refill Pad 30w x 24h 4 Carton White - CWNWCRPLPDW,363,,26.5
16871,Crown,,New-Crown TE0035AC - Tire-Track Scraper Mat Needlepunch Polypropylene Vinyl 36 x 60 Anthracite - CWNTE0035AC,108,,39.7
16872,Crown,,New-Crown S1R035ST - Super-Soaker Diamond Mat Polypropylene 34 x 57 Slate - CWNS1R035ST,130,,25.6
16873,Crown,,New-Crown CB0035GY - Classic Berber Wiper Mat Nylon Olefin 36 x 60 Gray - CWNCB0035GY,93,,26.5
16874,C-Line,,New-C-Line 92365 - Self-Adhesive Inkjet Laser Printer Name Badges 2-1 3 x 3-3 8 Blue 200 Box - CLI92365,31,,1.7
16875,C-Line,,New-C-Line 64112 - Clear Mylar Self-Adhesive Reinforcing Strips 1 x 10-3 4 200 Box - CLI64112,31,,1.6
16876,C-Line,,New-C-Line 46911 - Shop Ticket Holders Letter Clear Front Back w Black Stitching 25 Box - CLI46911,33,,5
16877,C-Line,,New-C-Line 45911 - Shop Ticket Holders Letter Clear Front w Black Pressboard Back 25 Box - CLI45911,34,,6.2
16878,Innovera,,New-CD-R Discs 700MB 80min 52x Spindle Silver 50 Case Pack 1 - 511284,30.1,,4.1
16879,Cardinal,,New-Cardinal 60533 - QuickStep OneStep Bulk Index System Title 1-5 Letter White 24 Sets Box - CRD60533,57,,6.8
16880,Cardinal,,New-Cardinal 11932 - Heavyweight Vinyl Slant-D Ring Binder With Finger Hole 5 Capacity Black - CRD11932,61,,5.7
16881,BIC,,New-BIC GPM11BK - Mark-It Permanent Markers Fine Point Tuxedo Black Dozen - BICGPM11BK,26.88,,10.9
16882,Bankers Box,,New-Bankers Box 5703604 - Stor File Storage Box Letter Legal Lift-Off Lid White 6 Pack - FEL5703604,45,,16
16883,Bankers Box,,New-Bankers Box 1231101 - Super Stor Drawer Steel Plus Storage Box Letter Kraft Green 6 Carton - FEL1231101,,38.0 x 25.5 x 9.2 inches,59.8
16884,Avery,,New-Avery 79992 - Heavy-Duty Vinyl EZD Ring Reference Binder Label Holder 2 Capacity Black - AVE79992,23,,3
16885,Avery,,New-Avery 74101 - Top-Load Poly Sheet Protectors Economy Gauge Letter Semi-Clear 100 Box - AVE74101,26,,3.1
16886,Avery,,New-Avery 5388 - Laser Inkjet Unruled Index Cards 3 x 5 White 150 Box - AVE5388,32,,2.6
16887,Avery,,New-Avery 11959 - Blank Tab Legal Index Divider Set 25-Tab Letter White Set of 25 - AVE11959,13.44,,5.6
16888,At-A-Glance,,New-AT-A-GLANCE 7080705 - Recycled Daily Appointment Book Black 4 7 8 x 8 - AAG7080705,29,,1.6
16889,At-A-Glance,,New-AT-A-GLANCE 7000805 - Recycled Weekly Appointment Book w Memo Pad Refillable 3-1 4 x 6-1 4 Black - AAG7000805,34,,9.6
16890,Artistic,,New-Artistic 6080S - KrystalView Desk Pad 38 x 24 Clear - AOP6080S,58.58,,7.7
16891,Ampad,,New-Ampad 20801 - Gold Fibre Personal Notebook College Med Rule 5 x 7 White Green 100 Sheets - AMP20801,15.03,,15.2
16892,Alera,,New-Alera VA72RE4824MY - Valencia Series Table Top Rectangular 48w x 24d Mahogany - ALEVA72RE4824MY,237,,60.6
16893,Alera,,New-Alera SB624234BL - Steel Bookcase 3 Shelves 34-1 2w x 13d x 42h Black - ALESB624234BL,217,,112.4
16894,Alera,,New-Alera BCS67212MO - Narrow Profile Bookcase Wood Veneer 6-Shelf 12w x 12d x 72h Medium Oak - ALEBCS67212MO,257,,131
16895,Advantus,,New-Advantus 75548 - Swivel-Back Retractable ID Card Reel 30 Extension Black 12 Pack - AVT75548,,,13.4
16896,Targus,,New-5-Button USB Full-Size Optical - AMU82USZ,25.4,,12.3
16897,InfoPrint Solutions,,New-402888 Toner 8000 Page Yield Black Case Pack 1 - 517706,565.03,,7.9
16898,3M,,New-3M 3300F - Permanent Adhesive Clear Filing Labels 2 3 x 3-7 16 White 1500 Pack - MMM3300F,52,,3.6
16899,SunPak,,New-37mm Circular Polarized Filter - T43848,61,,5.6
16900,iLuv,,New-1250mAh Mini Portable USB Rechargeable Battery Kit For iPod iPhone iPad - CL5241,51,,10.6
16901,Smead,,Smead 12634 - File Folders 1 3 Cut Reinforced Top Tab Letter Pink 100 Box,20.71,,8.6
16902,Smead,,Smead 37276 - Heavy W-Fold Expansion Folders Two Fasteners End Tab Legal Manila 50 Box,,,19.4
16903,Nero Inc.,,Nero Video Premium HD Software,69.99,,4
16904,Cables To Go,,Multiple-Port Multimedia Keystone Wall Plate - White Ports 2,7.1,,1
16905,MMF,,MMF Industries 2330881W08 - Seven-Pin Security Night Deposit Bag Two Keys Cotton Duck 11 x 8.5 Blue,,,1.5
16906,Midland,,MIDLAND XTA108 ACTION CAMERA MOUNT ARCHERY BOW,23,,5.3
16907,Sharp,,MAXSA INNOVATIONS 47774 SOLAR MARKER LIGHT BLUE,16,,1.1
16908,Maxell,,MAXELL 631004 BLU-RAY DISC REWRITABLE,25.96,,5.3
16909,Maxell,,MAXELL 190144 - CD406 CD DVD STORAGE SLEEVES 500 PK WHITE,,,6.4
16910,Da-Lite,,HC Da-Mat Tensioned Advantage Deluxe Electrol - HDTV Format Size 92 diagonal,3740,,135
16911,Da-Lite,,Da-Lite 98814 Pearlescent Tensioned Cosmopolitan Electrol - AV Format 10 6 x 14 diagonal,,,1
16912,Liquid Paper,,Liquid Paper 59603 - DryLine Precision Correction Tape Pen 1 5 x 236 Non-Refillable 2 Pack-PAP59603,,7.6 x 4.0 x 1.0 inches,5
16913,Lexmark,,Lexmark 08A0476 - 08A0476 Toner 3000 Page-Yield Black,,,8.8
16914,Lenovo,41U5253,Lenovo Max Messenger Notebook Carrying Case - 15.4,27.24,,3
16915,Lenovo,,500GB DataSlim UHD,,,4.4
16916,Innovera,,Innovera ML2010 - ML2010 ML-2010 Compatible Toner Drum 3000 Page-Yield Black,,,6.6
16917,Innovera,,Innovera M4640 - M4640 Compatible Remanufactured High-Yield Ink 484 Page-Yield Black,,,8.8
16918,IC,,MLICPRIA1T0I,136.77,12.5 x 12.5 x 4.6 inches,4.9
16919,Hon,,HON 38216LNS - 38000 Series Flush Return Right 48w x 24d x 29-1 2h Light Gray Light Gray,,,273.4
16920,Hon,,HON 34002RZP - 34000 Series Right Pedestal Desk 45-1 4w x 24d x 29-1 2h Columbian Walnut Blk,,,183
16921,Hon,,HON 105535NN - 10500 Series Bookcase 5 Shelves 36w x 13-1 8d x 71h Mahogany,,,412.3
16922,Hon,,HON 105520NN - 10500 Series Two-Shelf End Cap Bookshelf 24w x 24d x 29-1 2h Mahogany,,,185.2
16923,Hammermill,,Hammermill 162032 - Tidal MP Copy 3-Hole Punched Paper 92 Brightness 20lb Ltr White 5000 Ctn,68.91,,110.2
16924,GBC,,GBC 2514499 - Design View Presentation Binding System Covers 11 x 8-1 2 Frost 25 Pack,,,5.5
16925,GBC,,GBC 2020025 - Clear View Presentation Binding System Cover 11 x 8-1 2 Clear 100 Box,,,11
16926,Filemaker,,FileMaker Inc H1857F A Fr Bento 4 Family Pack 5lic In Crom The Same Household,100.21,,2.2
16927,Comprehensive,,DB9 Female Jack to Jack Molded Gender Changer Set of 10,47.9,,1.6
16928,Da-Lite,,Fast-Fold Velour Drapery Valence Fabric Color Black For Screen Size 104 x 104,174.71,,5
16929,Everest,,Everest Bags Deluxe Laptop Backpack,,,5
16930,SIIG,JJ-E00011-S3,SIIG Cyber JJ-E00011-S3 PCIe Serial Parallel Adapter - 1 x 9-pin DB-9 RS-232 Serial 1 x 25-pin DB-25 IEEE 1284 Parallel PCI Express x1,39.47,8.8 x 6.2 x 1.6 inches,1
16931,Epson,,Epson S041260 - Premium Matte Presentation Paper 45 lbs. 11-3 4 x 16-1 2 50 Sheets Pack,55.19,,6.4
16932,Energizer,,ENERGIZER HEARING AID SIZE 10 8-PK - SIZE 10 MERCURY FREE - AZ10DP-8,21.69,,1.6
